红1,红2,红3,红4,红5,蓝1,蓝2
3,4,6,10,11,6,7
2,3,4,5,11,3,12
1,3,4,5,6,4,10
1,3,4,7,9,2,11
1,3,7,15,22,7,10
2,3,4,5,7,7,12
2,5,7,8,11,7,11
4,5,8,12,16,7,10
5,6,7,8,13,6,8
3,4,5,18,19,8,9
2,3,7,8,24,7,10
1,2,3,5,16,9,12
1,4,5,13,14,1,6
1,2,9,10,11,1,7
1,2,3,10,11,2,6
1,3,5,9,12,1,6
1,2,5,6,9,4,8
2,5,9,10,14,3,11
4,5,8,9,34,4,12
1,3,5,6,21,8,10
1,7,9,11,16,1,12
1,2,6,7,8,7,10
2,4,5,11,19,1,7
1,2,5,18,19,3,12
1,4,7,13,15,7,8
1,3,7,10,13,7,11
1,2,4,5,12,4,8
1,2,3,7,10,4,5
1,2,3,5,7,5,11
1,2,3,4,7,2,11
1,4,5,6,7,2,12
2,3,4,6,14,7,12
1,6,11,17,19,2,5
1,3,4,8,10,2,7
1,2,5,11,12,5,7
3,4,5,6,7,5,9
1,2,4,6,16,4,10
1,5,7,10,14,3,9
3,4,6,10,11,2,9
1,2,5,8,9,2,8
1,4,5,6,18,2,12
1,3,4,7,19,1,10
1,7,11,14,16,3,10
2,4,8,11,13,3,5
5,6,11,13,18,3,10
4,7,8,10,11,2,6
1,2,3,19,34,8,12
1,3,5,7,15,2,5
3,4,5,6,13,3,12
1,2,3,6,14,3,9
5,6,8,9,10,1,9
5,6,7,8,15,4,12
1,2,4,9,18,1,6
1,2,4,5,12,6,10
2,3,5,6,7,1,11
2,3,4,12,13,1,9
2,8,12,15,18,2,6
1,2,3,6,21,4,11
1,4,5,12,14,2,9
1,2,3,4,11,2,8
2,4,8,11,13,10,10
3,5,8,9,15,2,8
3,8,10,12,15,1,11
4,5,6,8,17,3,7
1,2,3,12,17,6,10
1,3,7,10,11,5,11
1,4,6,7,15,7,10
1,2,4,14,17,1,4
1,4,15,16,27,1,5
3,4,5,11,33,2,10
2,4,5,6,11,3,7
1,2,7,8,10,2,8
1,2,4,5,7,5,8
1,2,3,4,9,3,12
2,4,6,13,16,5,12
2,3,7,11,19,4,9
3,6,7,9,21,5,9
1,3,4,6,11,1,2
1,3,4,7,10,2,9
2,3,4,12,24,3,7
1,2,6,8,14,6,7
1,2,3,4,12,5,7
2,4,5,6,12,7,7
3,5,6,7,14,2,7
1,3,4,6,13,10,10
2,6,7,9,15,3,12
1,2,6,7,8,4,9
1,4,5,6,11,1,3
1,3,4,10,15,2,6
5,8,10,11,13,4,10
2,5,6,13,21,4,8
2,3,6,10,14,2,4
1,2,8,10,15,2,3
1,2,7,11,15,1,9
1,5,6,8,13,1,6
2,4,6,9,15,6,8
1,2,3,4,13,1,10
1,2,3,4,11,1,6
1,2,3,10,13,7,7
2,3,4,5,35,3,9
1,2,3,5,7,1,4
1,4,7,8,10,1,7
3,5,8,12,31,5,11
5,9,11,15,20,6,11
1,2,3,7,20,4,8
2,3,4,5,10,8,11
1,5,7,14,19,6,6
3,4,6,12,8,3,10
3,5,8,11,15,8,10
1,3,5,7,20,7,11
3,4,6,7,13,7,8
1,2,4,5,7,6,10
1,6,7,13,14,3,8
1,6,7,14,19,7,10
1,5,10,12,33,4,8
1,2,3,5,10,6,9
3,5,8,12,19,2,11
1,2,4,8,14,4,5
3,4,5,9,14,3,11
1,3,4,7,18,5,11
3,6,8,16,21,4,9
1,2,4,5,8,1,2
2,6,7,8,10,3,8
2,3,8,10,16,8,11
1,2,4,5,15,4,12
1,3,7,11,12,2,8
2,5,6,16,2,2,10
4,8,9,10,12,4,8
2,4,5,12,15,1,11
4,5,6,7,8,2,10
1,3,5,6,10,4,9
1,3,10,11,12,6,8
1,2,3,6,7,1,7
1,2,3,5,13,9,11
1,3,5,19,20,1,8
3,5,6,7,10,4,11
1,3,11,15,21,4,6
1,2,4,7,18,4,10
1,3,7,8,15,2,6
4,5,6,18,23,8,12
1,2,3,4,9,3,11
1,6,7,8,11,6,8
1,2,7,9,10,2,9
1,2,3,6,9,2,8
1,2,4,7,18,5,11
1,3,4,6,13,4,10
5,6,11,19,23,9,11
2,4,7,8,9,4,8
1,5,6,9,17,2,12
1,2,5,8,10,10,11
3,4,5,8,18,4,8
1,4,6,7,15,1,12
5,6,7,8,18,6,11
3,7,11,15,6,3,11
1,3,5,10,11,3,5
3,7,10,11,19,7,12
4,7,9,11,13,3,11
1,2,3,4,6,5,10
4,5,12,13,14,5,8
2,3,10,11,14,6,8
1,2,3,16,17,4,7
1,3,4,6,23,3,6
1,2,3,7,11,3,10
4,7,8,11,12,5,9
1,3,7,8,14,4,9
2,3,6,8,9,1,11
1,3,5,7,13,8,10
3,5,9,12,14,5,7
1,2,11,13,18,2,9
1,2,9,10,11,4,7
2,4,5,6,14,4,11
1,10,11,16,17,8,12
1,3,7,15,19,4,5
3,5,10,12,14,3,7
2,3,4,7,9,4,6
1,2,11,16,18,4,6
1,2,6,8,11,1,10
1,3,4,5,6,2,12
2,3,6,9,14,6,10
2,4,7,9,10,4,7
3,4,8,10,17,1,12
1,2,7,10,12,2,2
2,3,4,6,16,2,4
2,3,6,7,15,2,9
1,5,8,9,12,5,11
1,2,8,14,21,7,11
2,3,4,7,10,9,11
1,2,7,9,13,6,12
5,6,8,11,12,4,5
4,5,7,9,16,6,7
2,3,6,21,30,5,10
1,2,4,11,15,8,10
1,3,7,8,11,3,4
1,3,6,9,13,1,9
1,4,5,9,14,1,4
2,4,6,7,8,2,11
3,5,6,17,11,4,10
2,3,6,9,10,2,9
3,4,5,8,10,1,11
1,4,6,7,9,9,10
4,6,9,13,17,1,11
1,2,5,9,13,4,7
2,4,6,7,8,3,9
1,3,4,5,19,8,10
2,3,6,8,10,2,2
1,3,6,11,18,2,12
2,4,5,7,15,9,12
1,3,4,5,7,2,8
2,3,4,11,13,5,8
4,6,7,9,13,3,10
1,2,3,6,11,1,3
2,4,5,7,14,7,12
1,3,4,7,14,1,11
2,6,9,12,27,6,11
1,2,3,10,13,5,6
1,2,4,7,8,3,7
1,2,4,5,8,2,10
1,2,3,4,14,1,11
3,4,11,17,20,7,9
1,4,8,12,18,1,3
1,2,4,5,34,3,8
1,2,4,5,19,3,9
2,3,11,19,26,4,12
1,3,4,5,9,10,12
1,2,7,9,13,5,12
1,4,7,8,22,2,6
1,3,5,8,10,6,10
1,3,4,10,15,10,12
1,2,5,9,11,2,10
1,2,3,4,11,7,9
1,3,4,6,7,8,10
3,5,7,9,14,3,7
1,3,9,10,14,3,11
1,3,5,7,8,4,12
1,2,3,6,8,6,7
1,7,8,10,17,2,10
1,4,5,16,17,2,11
3,4,5,7,9,2,11
2,3,6,11,13,4,11
1,3,4,6,15,6,7
2,3,6,10,16,5,12
1,3,5,7,11,2,5
1,2,3,5,9,1,4
3,4,5,8,12,8,10
6,8,14,18,21,8,8
1,4,10,13,24,1,8
1,2,3,4,19,1,10
1,3,5,10,14,2,4
1,2,3,6,15,2,7
1,2,4,6,13,1,12
2,5,7,9,10,5,10
3,4,9,17,32,6,7
2,4,8,10,12,7,10
1,2,3,7,22,6,8
1,5,7,18,24,1,5
3,6,8,23,7,4,4
2,3,5,9,17,1,7
1,2,4,6,24,2,7
1,2,4,15,4,6,8
2,6,7,10,13,3,12
3,4,7,10,16,9,9
1,2,5,7,9,6,11
1,7,10,13,16,4,6
2,11,14,19,14,1,8
5,7,9,13,14,5,9
1,7,11,15,19,2,4
1,2,7,13,16,1,9
1,3,6,8,10,2,8
1,2,10,11,15,9,11
1,5,7,8,13,1,5
1,5,7,11,13,5,11
2,4,7,8,21,2,7
1,4,5,7,9,4,8
1,4,6,8,19,4,6
1,3,4,5,8,5,5
6,8,11,13,15,3,9
1,3,5,7,16,7,7
1,3,4,8,13,3,7
2,7,12,16,19,1,12
1,4,11,12,13,1,7
2,3,6,12,13,3,9
1,3,5,6,8,2,3
1,3,6,10,18,5,7
2,4,6,8,22,6,8
1,2,7,12,16,4,10
3,5,10,15,18,6,7
1,2,3,6,10,5,8
1,3,6,8,19,8,9
1,2,3,4,10,5,7
1,3,5,6,13,2,4
1,2,3,5,13,4,12
3,5,9,14,19,9,10
1,3,5,7,15,5,8
1,5,6,14,17,4,8
1,2,3,6,12,1,7
4,8,11,12,13,4,10
3,4,6,7,9,7,12
1,6,9,11,13,8,10
1,4,8,15,17,2,10
2,3,12,13,20,3,9
2,4,6,12,13,1,9
1,2,4,8,14,9,10
2,3,5,6,14,6,9
1,2,3,4,8,6,12
4,6,7,8,18,1,8
2,4,7,11,18,4,6
3,4,5,17,23,5,9
1,4,5,10,29,3,12
2,4,5,6,10,3,10
2,6,11,13,34,5,8
3,5,9,10,11,1,7
1,4,5,7,11,2,8
1,3,5,7,12,2,12
1,3,5,7,9,5,6
1,2,10,12,16,5,8
1,5,6,7,11,8,10
1,2,5,8,14,10,10
1,2,3,5,7,3,11
1,3,6,7,8,4,11
5,6,7,20,8,3,5
1,2,8,9,13,4,12
1,5,6,9,18,4,10
1,2,6,7,9,6,9
2,5,8,16,18,10,12
1,3,4,11,17,4,9
1,2,6,7,10,6,6
3,4,9,12,13,3,3
1,4,7,10,12,1,9
2,3,5,6,7,7,8
1,2,3,4,17,1,8
6,12,14,16,24,4,5
3,4,5,6,7,2,9
1,4,5,10,19,1,9
2,4,5,7,14,2,3
2,6,7,11,18,3,6
1,2,4,5,6,5,9
1,2,5,11,18,3,11
1,2,6,7,12,2,11
2,5,10,11,14,1,10
3,5,6,7,11,1,6
5,6,14,15,18,2,10
2,6,9,10,11,9,12
1,2,3,9,18,1,9
3,4,7,8,12,2,9
1,8,13,14,16,2,6
1,4,5,6,13,4,10
1,4,5,9,10,5,9
4,6,8,23,28,2,6
1,2,4,5,8,5,8
4,5,6,10,14,5,12
1,2,13,15,16,1,6
1,6,9,18,16,1,12
1,2,4,17,23,5,12
1,2,6,9,13,2,11
1,5,6,15,20,9,9
1,4,8,15,16,1,5
1,5,6,7,11,3,9
2,3,4,6,10,4,8
2,3,4,8,26,2,3
1,4,6,16,17,5,6
1,9,11,14,16,4,5
6,7,10,23,1,5,12
2,4,5,7,12,3,7
4,6,9,15,18,7,11
1,3,10,11,17,8,7
2,3,5,6,8,5,9
1,3,5,12,15,8,9
3,4,5,10,11,2,12
1,5,8,10,15,6,9
3,4,5,6,7,4,5
1,2,3,7,9,3,11
2,3,4,7,8,9,12
2,4,6,8,10,4,8
2,4,6,12,16,11,11
1,4,5,8,20,2,4
1,2,5,7,8,3,10
1,6,12,21,27,9,11
1,4,7,8,12,5,7
1,3,5,8,12,3,11
4,5,6,7,12,6,7
2,3,7,10,18,1,8
2,4,5,7,12,6,10
1,2,6,8,9,2,9
1,5,7,8,10,11,11
1,3,5,8,13,7,11
1,2,4,6,18,5,8
1,3,5,10,11,2,9
1,2,6,11,12,10,11
1,2,3,15,30,5,11
1,2,3,5,11,6,6
1,2,5,10,15,3,11
2,5,7,13,14,2,11
1,2,5,9,11,3,9
2,4,5,14,16,7,11
3,5,6,12,16,5,6
1,2,10,13,17,4,9
2,3,7,10,14,4,10
1,2,3,4,8,3,9
2,4,9,10,16,4,12
2,7,8,12,19,2,8
1,3,7,9,12,9,11
2,6,8,9,11,1,12
2,5,7,9,15,5,5
1,2,5,7,8,8,8
1,3,6,15,25,2,12
1,3,6,7,8,4,12
1,5,7,9,11,6,12
2,3,4,6,8,4,11
2,5,6,7,8,6,6
1,2,6,7,11,9,12
1,2,3,10,11,2,12
1,2,5,6,7,4,12
4,5,6,9,16,1,12
1,4,6,8,12,9,9
1,2,3,6,15,2,10
1,2,3,12,19,1,5
1,3,8,16,26,5,6
1,4,6,9,14,1,10
1,2,5,7,9,1,8
1,4,8,9,22,1,12
1,2,3,6,16,5,11
2,5,11,23,1,5,12
2,3,6,11,16,4,11
1,2,5,9,10,3,4
2,6,8,11,13,4,11
3,4,5,13,19,1,7
1,3,5,7,8,10,11
1,3,7,8,18,2,9
2,3,10,11,17,3,8
1,4,8,16,20,4,12
1,2,5,6,15,3,12
1,2,7,11,13,5,9
1,5,7,9,11,2,12
1,3,5,16,29,1,8
1,2,8,12,16,3,3
1,4,5,7,13,7,7
1,2,3,4,7,2,7
1,3,5,10,12,5,6
1,2,5,10,18,3,11
1,2,3,8,10,4,4
1,4,6,7,8,9,12
8,10,12,13,18,3,11
1,3,5,6,10,5,10
1,4,6,7,12,3,10
1,2,3,5,6,5,10
2,3,6,18,24,8,11
3,4,6,8,13,2,8
1,6,7,8,13,5,11
1,2,3,4,7,5,8
1,2,4,18,19,1,4
3,4,5,7,12,6,8
1,2,10,13,17,3,12
1,2,7,18,25,4,12
1,2,6,8,14,2,10
1,2,7,9,10,2,8
1,2,3,8,9,8,9
1,5,6,8,9,1,12
2,4,7,10,12,4,11
1,2,6,9,10,7,12
1,4,5,7,15,1,12
2,4,5,10,13,11,12
1,2,4,18,29,9,10
2,6,7,14,21,6,6
3,4,14,16,19,5,6
2,3,5,6,21,6,9
1,2,3,5,17,7,10
4,5,8,10,4,3,5
3,5,7,11,16,6,8
3,7,12,15,19,3,12
2,4,10,14,3,6,7
1,2,3,4,14,9,12
1,4,6,7,15,3,5
1,3,5,6,8,1,11
1,3,4,7,21,5,10
1,2,8,10,15,1,12
1,3,5,6,8,2,8
1,3,6,7,13,3,9
1,5,7,10,14,2,11
1,2,3,5,19,2,9
1,2,20,22,1,4,8
1,7,12,13,17,1,3
2,3,6,8,12,6,12
2,3,4,8,9,2,9
1,3,4,5,19,1,8
2,7,8,11,14,8,9
3,6,10,16,26,8,9
2,3,4,5,9,6,11
3,6,7,8,15,4,6
1,4,8,18,27,3,6
1,2,4,9,16,2,7
7,8,10,11,23,2,8
2,4,5,7,13,6,12
2,5,6,7,18,5,6
1,5,7,15,27,5,11
1,6,8,11,13,3,6
2,5,6,7,8,4,5
1,2,7,12,18,1,12
1,2,4,7,20,2,12
4,5,6,7,15,4,9
3,4,5,10,15,3,12
1,2,5,13,14,3,8
1,6,9,10,11,2,10
1,2,3,5,6,4,8
1,4,6,9,26,2,6
3,5,14,15,19,6,10
1,3,4,7,11,7,11
1,4,7,12,23,3,5
1,2,4,6,10,3,11
1,2,3,11,12,6,10
2,4,5,9,12,3,10
1,3,6,7,9,5,7
1,2,6,7,11,2,9
1,2,6,9,12,4,12
1,4,6,10,11,3,11
1,2,6,7,11,4,6
1,2,6,12,13,4,10
1,2,4,10,29,2,11
1,2,5,6,9,3,8
2,4,8,10,14,4,7
4,5,7,13,23,5,9
3,4,5,7,9,5,10
2,4,5,6,21,4,12
2,4,7,10,15,6,10
1,2,4,6,10,1,9
2,4,6,10,34,5,9
3,4,8,9,20,2,12
2,3,4,10,31,7,11
4,7,8,9,14,7,11
1,2,3,6,7,5,11
1,7,8,11,12,4,7
1,3,5,11,17,4,10
2,3,5,12,23,4,11
3,4,5,7,8,3,10
1,2,3,6,14,3,6
4,5,6,7,11,4,6
2,6,9,15,18,9,10
2,5,7,8,20,6,8
1,2,4,5,6,4,6
1,2,4,10,14,1,12
1,5,7,9,14,6,7
1,7,8,14,21,3,5
1,5,6,7,9,6,8
3,7,11,12,14,1,11
3,4,7,9,11,4,4
1,3,6,12,14,4,10
3,4,9,23,26,1,9
1,4,5,7,17,3,3
2,4,5,6,8,8,9
1,5,6,7,13,2,9
2,5,7,8,15,5,9
1,2,4,13,20,2,8
1,6,7,8,9,3,10
2,3,7,17,26,3,4
2,5,11,13,16,3,5
1,5,7,10,20,2,11
2,3,4,8,10,7,12
2,3,5,6,12,4,6
1,2,8,13,14,1,11
1,3,6,9,12,1,6
1,2,5,6,13,2,10
1,2,5,6,9,2,9
1,3,6,7,8,1,10
4,5,6,14,19,7,11
1,3,7,11,12,5,5
1,2,4,6,7,3,9
2,4,6,7,11,5,10
1,6,7,8,10,2,10
3,4,7,8,16,2,10
1,2,6,8,18,4,6
9,11,12,15,21,6,9
1,3,5,13,15,2,3
1,4,7,10,11,9,10
4,6,7,8,12,8,11
1,2,3,9,15,1,11
1,3,4,5,7,4,4
1,3,5,7,9,3,11
1,4,5,7,30,1,8
2,3,6,7,15,7,10
2,4,11,13,19,5,11
1,3,5,6,9,3,8
1,2,5,15,17,5,7
1,3,5,6,10,5,7
1,2,4,5,13,7,11
2,6,10,11,18,7,8
1,2,8,13,14,1,4
1,6,10,12,14,6,8
1,2,3,5,9,5,10
1,2,5,7,16,3,7
1,2,5,7,22,3,12
2,3,4,13,17,3,10
1,2,5,12,13,1,6
5,6,10,15,16,1,8
2,3,7,15,17,2,4
1,4,5,10,19,8,9
5,7,11,16,21,2,7
6,8,9,10,13,1,12
4,8,11,14,15,2,9
1,2,4,6,7,2,7
1,9,11,15,18,4,9
2,3,5,8,14,5,11
3,5,6,21,23,3,10
1,2,3,8,20,5,5
2,6,7,13,15,1,5
3,4,5,7,31,3,8
3,4,5,7,10,1,5
1,2,3,6,10,7,12
2,3,5,8,21,5,12
1,6,10,11,15,4,6
1,2,14,19,3,1,12
1,3,4,7,8,6,8
2,5,8,16,17,6,10
2,3,5,14,15,3,11
1,3,5,7,9,2,8
1,2,3,7,17,6,12
1,2,5,7,17,3,8
3,5,7,10,12,2,10
1,8,9,11,12,8,10
1,4,6,10,20,6,7
2,3,5,7,13,2,11
1,2,3,6,15,3,9
2,3,8,12,17,5,11
1,2,3,4,7,1,5
1,5,6,8,16,1,10
1,4,5,10,31,1,9
1,2,3,4,7,1,8
3,5,6,8,10,1,5
1,2,4,5,16,4,7
1,10,11,12,23,5,10
1,2,5,6,16,4,12
1,6,8,15,18,5,5
1,2,4,9,15,5,6
2,4,7,14,16,5,11
1,5,6,7,27,6,11
1,3,8,9,14,1,6
1,2,3,7,9,6,10
2,4,10,12,18,4,12
1,2,3,6,7,7,10
1,3,11,15,24,5,8
2,5,6,9,14,3,5
1,2,3,6,7,3,11
1,2,17,19,21,2,10
1,3,5,7,13,3,9
1,3,4,8,11,2,12
2,3,4,7,23,8,10
2,3,4,6,2,2,11
3,4,5,6,10,2,12
1,2,3,5,12,1,12
1,2,11,21,30,1,11
1,3,6,8,18,8,9
1,6,7,11,14,6,12
4,6,9,12,16,4,5
2,3,5,6,10,3,11
1,5,6,8,11,2,8
2,4,6,14,15,5,8
1,5,6,9,18,3,6
1,3,4,7,14,8,8
1,4,5,7,15,2,12
4,5,11,12,30,6,11
3,4,5,7,8,5,7
1,4,5,6,10,9,12
1,2,6,9,14,7,11
1,2,7,8,12,5,10
1,3,4,6,11,4,7
2,6,10,12,24,4,11
1,2,3,6,15,1,8
1,2,8,10,20,4,8
1,2,4,7,15,1,11
1,5,6,11,14,5,8
1,3,5,9,15,7,8
2,6,7,10,23,3,9
4,5,6,12,21,4,11
1,3,4,5,16,4,12
1,3,5,9,13,5,9
1,3,8,13,19,4,6
1,3,4,8,12,1,11
2,3,6,14,21,2,8
1,2,6,9,10,2,8
2,6,12,15,17,5,6
2,4,8,13,15,6,12
2,3,6,7,11,11,11
2,4,10,12,14,2,8
1,4,7,9,19,1,6
2,3,6,13,19,9,10
2,3,5,8,11,1,10
1,6,7,8,9,2,11
3,5,7,11,12,4,9
5,7,10,11,16,3,5
1,4,7,9,17,4,10
2,4,6,10,12,5,11
3,4,6,7,11,1,12
2,6,11,14,18,2,3
1,4,8,11,15,3,9
1,2,8,9,11,1,7
1,5,6,11,12,3,6
1,2,3,4,23,4,11
4,5,6,10,17,7,8
2,5,7,11,12,1,10
1,2,5,7,9,1,2
1,2,9,11,15,7,11
1,2,6,12,32,5,10
1,2,3,4,12,3,9
1,3,4,9,14,2,11
1,4,7,8,12,4,8
1,3,5,16,17,2,10
2,6,7,10,14,2,11
1,2,3,5,10,8,10
1,3,5,7,16,3,12
1,2,7,11,13,3,7
1,3,5,6,11,2,5
1,2,6,9,17,5,10
1,2,3,9,10,6,12
2,3,8,11,23,7,8
2,3,4,6,8,5,10
1,5,6,7,11,8,9
1,2,3,6,9,5,5
4,7,9,10,17,2,11
2,7,9,10,14,2,10
1,3,4,9,14,3,6
3,5,7,9,13,2,11
3,4,5,8,10,6,12
1,2,11,12,14,5,12
2,6,10,11,12,2,12
1,2,5,7,23,1,12
1,2,5,7,13,3,10
1,2,10,11,14,2,5
1,5,7,10,15,3,9
1,2,3,6,12,1,8
3,4,5,6,10,2,10
1,2,6,7,16,4,11
1,2,5,6,11,3,11
1,3,10,11,14,4,11
1,4,6,7,16,1,7
1,3,6,15,23,4,4
2,3,8,14,26,7,11
1,5,9,12,19,8,12
2,3,5,6,9,5,12
2,4,7,10,11,8,10
5,6,7,14,19,3,7
1,3,6,12,16,6,7
3,4,9,15,17,3,8
1,3,5,7,11,3,4
1,2,5,6,20,1,11
1,2,3,5,21,1,2
4,8,9,10,11,5,12
1,2,6,9,15,6,9
2,3,9,10,12,2,5
2,4,8,11,20,1,7
1,2,8,10,13,2,9
1,2,6,10,23,4,10
1,3,4,17,18,4,10
1,2,3,5,18,2,11
4,7,11,12,15,4,11
1,3,5,6,12,6,9
2,5,6,7,16,7,11
1,2,4,10,13,4,11
1,2,4,12,17,9,11
1,2,3,4,7,10,10
1,4,7,8,15,10,12
1,5,12,13,15,8,11
2,4,7,11,20,2,12
1,2,8,13,14,7,10
2,7,8,15,20,7,11
2,4,6,11,16,1,12
1,2,8,12,19,5,8
1,2,3,6,12,2,12
2,3,7,12,16,5,9
1,3,6,14,19,2,11
5,7,12,15,19,2,10
3,4,7,11,16,2,10
3,4,5,13,15,5,6
1,3,5,7,9,4,9
1,2,6,7,10,1,11
2,6,8,12,2,4,7
1,2,3,6,13,1,2
1,2,6,7,8,4,10
1,2,4,11,17,2,9
1,3,7,9,18,5,9
1,2,3,5,14,3,9
1,2,3,5,11,1,7
1,3,4,5,15,3,10
1,6,7,10,11,3,6
4,5,6,7,12,2,10
1,2,4,8,9,7,8
2,4,7,11,12,3,10
1,4,5,7,9,5,12
1,3,8,9,10,8,12
6,7,8,11,18,2,6
1,2,4,5,8,1,6
1,2,5,8,12,6,11
1,7,8,12,15,5,8
1,2,19,21,26,1,8
8,12,15,16,20,9,9
4,5,6,10,11,4,7
2,3,7,10,17,2,9
1,4,5,8,13,6,7
1,4,7,11,19,2,8
1,2,4,12,22,1,8
1,3,5,8,12,1,11
2,3,6,8,20,3,4
3,6,10,12,19,4,6
3,4,5,6,7,2,4
2,3,4,9,10,4,7
1,2,6,9,11,2,8
2,3,8,14,15,7,8
3,4,5,7,12,2,11
1,2,4,9,11,9,9
5,8,11,20,21,3,11
2,3,6,8,9,2,8
2,4,8,11,14,6,8
1,2,5,8,9,6,10
3,4,5,8,10,7,8
1,4,5,6,7,3,9
4,7,8,10,12,4,12
1,3,5,6,13,4,9
3,5,6,12,16,6,9
1,6,10,13,19,3,3
4,6,7,10,14,4,11
5,7,8,9,10,2,12
1,2,8,14,19,1,10
2,4,6,7,9,5,9
4,6,10,16,17,1,8
3,4,7,15,23,4,7
1,2,5,10,12,8,11
1,2,4,6,29,2,10
2,3,4,7,16,7,10
1,2,3,4,11,3,6
3,5,10,14,17,1,11
2,4,5,6,9,9,10
1,3,4,6,11,3,9
1,4,6,10,15,4,5
2,3,8,9,14,3,11
1,2,10,13,15,9,11
3,5,7,14,16,5,7
2,3,4,7,21,9,10
1,4,5,13,18,2,12
1,4,7,10,11,5,9
1,3,5,6,12,8,9
1,3,6,11,15,4,6
2,4,5,7,14,1,10
4,5,6,7,11,6,10
1,2,3,5,14,8,12
2,4,7,11,21,4,7
3,5,7,9,10,4,7
1,2,7,11,25,4,5
1,7,10,14,15,5,10
6,8,16,23,25,5,6
2,6,7,10,12,8,10
1,5,8,10,11,5,7
4,8,9,10,11,2,11
3,6,7,8,10,2,6
1,2,6,8,9,5,9
2,5,6,8,10,4,10
1,5,8,9,10,3,10
1,3,4,6,15,8,11
1,2,3,7,16,3,12
1,2,4,16,17,3,10
2,3,4,5,6,3,8
1,3,4,6,18,5,7
4,5,8,9,11,5,8
1,4,7,11,14,6,12
1,2,3,4,11,1,4
1,2,3,4,14,4,10
1,2,3,6,9,2,5
1,3,5,8,10,3,5
1,3,7,12,13,3,12
1,2,4,9,14,2,7
1,2,5,7,21,3,9
3,5,8,10,2,3,11
2,4,5,15,20,3,3
2,4,6,8,9,3,6
1,2,3,4,9,4,7
2,3,9,13,16,2,5
1,3,5,14,19,1,7
1,2,4,14,20,5,11
1,5,6,11,13,7,11
2,3,5,10,19,7,9
1,8,9,12,13,3,9
4,5,7,12,13,1,7
3,6,7,8,24,10,11
3,4,5,7,17,5,10
2,3,5,11,14,3,12
2,6,10,14,16,1,10
1,3,4,7,20,1,12
1,7,9,11,12,9,11
1,4,5,10,13,7,11
1,3,5,11,25,8,9
1,2,4,7,19,4,12
1,3,5,7,10,6,12
2,3,5,7,25,2,12
2,4,5,7,12,7,10
1,2,4,6,9,5,12
1,3,7,8,9,1,8
1,5,9,10,12,1,11
1,4,5,6,7,4,6
1,3,4,6,21,3,10
1,2,5,6,9,2,6
2,6,7,8,16,5,10
3,5,8,16,17,4,12
1,6,8,14,16,3,8
2,3,5,8,9,3,6
1,4,5,8,9,7,12
1,2,5,7,8,5,11
2,3,4,7,19,2,8
1,3,5,8,9,5,11
1,8,9,11,13,3,12
2,3,4,6,13,1,7
1,4,5,7,8,9,9
3,4,6,12,16,6,9
3,4,5,6,11,6,9
1,2,5,6,10,1,7
2,3,6,10,22,4,12
2,5,9,13,24,1,10
3,7,9,10,12,2,11
1,2,3,6,11,1,12
1,2,4,18,23,2,9
2,5,7,10,15,7,10
1,2,3,4,8,6,9
1,3,6,11,16,2,3
2,3,4,9,14,8,9
1,4,6,14,16,8,12
3,4,10,11,12,3,6
2,7,14,18,19,2,12
1,4,5,13,14,5,12
1,2,5,15,22,3,6
2,3,5,9,16,5,10
1,2,6,8,10,2,12
2,7,10,17,19,4,7
2,4,5,6,10,2,7
1,3,6,7,12,2,10
2,6,7,12,25,5,12
1,2,5,9,12,3,10
2,4,5,7,10,1,5
2,4,5,10,18,4,9
1,3,4,12,15,1,3
1,5,6,9,11,2,5
1,4,6,8,10,6,12
1,2,4,8,9,2,8
1,3,4,9,17,4,6
1,3,6,8,12,3,9
2,4,6,7,10,7,12
1,2,3,5,7,3,10
1,3,4,5,6,4,5
1,3,4,11,14,5,6
2,4,5,6,8,2,7
2,4,5,7,14,4,8
1,5,9,11,18,3,7
1,3,10,12,16,3,10
1,2,3,12,13,2,9
4,5,6,18,22,4,5
1,3,5,9,10,6,11
5,7,8,13,16,6,9
3,5,7,8,13,3,11
1,4,6,13,35,5,12
3,5,7,8,10,2,11
1,5,7,8,11,10,12
1,3,4,5,8,2,5
2,3,8,12,14,5,10
2,3,14,15,22,6,6
1,4,5,7,14,5,6
2,3,7,8,9,3,7
3,5,8,10,13,9,12
1,2,9,10,11,5,10
2,5,10,12,13,6,10
1,2,5,6,23,2,2
2,3,5,6,7,3,10
2,7,9,10,17,3,8
4,6,7,10,26,9,10
1,6,10,12,14,2,9
2,3,4,14,21,7,9
1,5,6,14,15,7,7
1,3,7,8,19,1,11
1,3,4,5,7,1,9
2,8,11,19,5,4,8
1,3,7,13,14,10,10
5,7,10,11,13,3,7
2,4,7,8,13,3,12
1,3,4,6,14,7,12
1,2,3,8,20,1,8
1,2,10,15,16,2,7
1,3,5,11,23,2,10
1,7,8,10,12,5,11
2,4,8,11,19,8,10
1,6,7,8,10,1,9
3,5,6,7,12,5,8
1,2,5,6,8,5,8
1,2,5,7,19,1,11
1,5,6,7,10,2,9
2,5,6,7,9,3,8
1,6,9,12,22,7,8
1,2,4,5,7,4,12
2,4,5,6,7,2,9
1,8,9,13,16,8,11
2,5,8,13,17,4,10
1,3,7,10,13,1,9
1,4,5,7,10,8,9
2,3,6,12,13,9,10
1,2,3,6,19,3,12
1,5,10,12,16,5,8
