板块名称,板块代码,代码,名称
融资融券,BK0596,300576,容大感光
融资融券,BK0596,301487,盟固利
融资融券,BK0596,301187,欧圣电气
融资融券,BK0596,688592,司南导航
融资融券,BK0596,688426,康为世纪
融资融券,BK0596,300966,共同药业
融资融券,BK0596,000902,新洋丰
融资融券,BK0596,002741,光华科技
融资融券,BK0596,301223,中荣股份
融资融券,BK0596,920005,鼎佳精密
融资融券,BK0596,600062,华润双鹤
融资融券,BK0596,301037,保立佳
融资融券,BK0596,920124,南特科技
融资融券,BK0596,002294,信立泰
融资融券,BK0596,300928,华安鑫创
融资融券,BK0596,001395,亚联机械
融资融券,BK0596,002080,中材科技
融资融券,BK0596,002860,星帅尔
融资融券,BK0596,300601,康泰生物
融资融券,BK0596,688498,源杰科技
融资融券,BK0596,920212,智新电子
融资融券,BK0596,920168,通宝光电
融资融券,BK0596,688195,腾景科技
融资融券,BK0596,002867,周大生
融资融券,BK0596,688339,亿华通-U
融资融券,BK0596,002262,恩华药业
融资融券,BK0596,688610,埃科光电
融资融券,BK0596,300146,汤臣倍健
融资融券,BK0596,605090,九丰能源
融资融券,BK0596,000001,平安银行
融资融券,BK0596,301520,万邦医药
融资融券,BK0596,600420,国药现代
融资融券,BK0596,002351,漫步者
融资融券,BK0596,301108,洁雅股份
融资融券,BK0596,601138,工业富联
融资融券,BK0596,920726,朱老六
融资融券,BK0596,301004,嘉益股份
融资融券,BK0596,600529,山东药玻
融资融券,BK0596,603707,健友股份
融资融券,BK0596,300358,楚天科技
融资融券,BK0596,920367,新赣江
融资融券,BK0596,300529,健帆生物
融资融券,BK0596,301239,普瑞眼科
融资融券,BK0596,688026,洁特生物
融资融券,BK0596,600619,海立股份
融资融券,BK0596,002332,仙琚制药
融资融券,BK0596,688187,时代电气
融资融券,BK0596,002091,江苏国泰
融资融券,BK0596,002340,格林美
融资融券,BK0596,603370,华新精科
融资融券,BK0596,920242,建邦科技
融资融券,BK0596,301296,新巨丰
融资融券,BK0596,002646,天佑德酒
融资融券,BK0596,000915,华特达因
融资融券,BK0596,300940,南极光
融资融券,BK0596,600692,亚通股份
融资融券,BK0596,600771,广誉远
融资融券,BK0596,300916,朗特智能
融资融券,BK0596,601990,南京证券
融资融券,BK0596,002850,科达利
融资融券,BK0596,601066,中信建投
融资融券,BK0596,300994,久祺股份
融资融券,BK0596,600511,国药股份
融资融券,BK0596,002198,嘉应制药
融资融券,BK0596,920992,中科美菱
融资融券,BK0596,688621,阳光诺和
融资融券,BK0596,688296,和达科技
融资融券,BK0596,920802,保丽洁
融资融券,BK0596,920663,明阳科技
融资融券,BK0596,603609,禾丰股份
融资融券,BK0596,002412,汉森制药
融资融券,BK0596,000963,华东医药
融资融券,BK0596,688290,景业智能
融资融券,BK0596,300469,信息发展
融资融券,BK0596,002301,齐心集团
融资融券,BK0596,002190,成飞集成
融资融券,BK0596,600535,天士力
融资融券,BK0596,688603,天承科技
融资融券,BK0596,601111,中国国航
融资融券,BK0596,600403,大有能源
融资融券,BK0596,600901,江苏金租
融资融券,BK0596,300993,玉马科技
融资融券,BK0596,688105,诺唯赞
融资融券,BK0596,002011,盾安环境
融资融券,BK0596,600918,中泰证券
融资融券,BK0596,300041,回天新材
融资融券,BK0596,301618,长联科技
融资融券,BK0596,603738,泰晶科技
融资融券,BK0596,601083,锦江航运
融资融券,BK0596,603416,信捷电气
融资融券,BK0596,002016,世荣兆业
融资融券,BK0596,000723,美锦能源
融资融券,BK0596,301233,盛帮股份
融资融券,BK0596,920101,志高机械
融资融券,BK0596,301123,奕东电子
融资融券,BK0596,301335,天元宠物
融资融券,BK0596,920566,梓橦宫
融资融券,BK0596,301106,骏成科技
融资融券,BK0596,600611,大众交通
融资融券,BK0596,300181,佐力药业
融资融券,BK0596,600662,外服控股
融资融券,BK0596,000625,长安汽车
融资融券,BK0596,002603,以岭药业
融资融券,BK0596,600704,物产中大
融资融券,BK0596,688573,信宇人
融资融券,BK0596,688280,精进电动-UW
融资融券,BK0596,600848,上海临港
融资融券,BK0596,603719,良品铺子
融资融券,BK0596,000516,国际医学
融资融券,BK0596,603866,桃李面包
融资融券,BK0596,301381,赛维时代
融资融券,BK0596,688234,天岳先进
融资融券,BK0596,688317,之江生物
融资融券,BK0596,002176,江特电机
融资融券,BK0596,688103,国力电子
融资融券,BK0596,600500,中化国际
融资融券,BK0596,000661,长春高新
融资融券,BK0596,301173,毓恬冠佳
融资融券,BK0596,301088,戎美股份
融资融券,BK0596,600748,上实发展
融资融券,BK0596,000036,华联控股
融资融券,BK0596,301539,宏鑫科技
融资融券,BK0596,301310,鑫宏业
融资融券,BK0596,002807,江阴银行
融资融券,BK0596,301469,恒达新材
融资融券,BK0596,300009,安科生物
融资融券,BK0596,600968,海油发展
融资融券,BK0596,000403,派林生物
融资融券,BK0596,001279,强邦新材
融资融券,BK0596,300638,广和通
融资融券,BK0596,301168,通灵股份
融资融券,BK0596,920839,万通液压
融资融券,BK0596,920000,安徽凤凰
融资融券,BK0596,301020,密封科技
融资融券,BK0596,600716,凤凰股份
融资融券,BK0596,920729,永顺生物
融资融券,BK0596,300850,新强联
融资融券,BK0596,601500,通用股份
融资融券,BK0596,600572,康恩贝
融资融券,BK0596,002847,盐津铺子
融资融券,BK0596,600757,长江传媒
融资融券,BK0596,002915,中欣氟材
融资融券,BK0596,688193,仁度生物
融资融券,BK0596,603392,万泰生物
融资融券,BK0596,600609,金杯汽车
融资融券,BK0596,688121,卓然股份
融资融券,BK0596,301255,通力科技
融资融券,BK0596,601016,节能风电
融资融券,BK0596,002484,江海股份
融资融券,BK0596,002507,涪陵榨菜
融资融券,BK0596,000042,中洲控股
融资融券,BK0596,002110,三钢闽光
融资融券,BK0596,688765,禾元生物-U
融资融券,BK0596,603357,设计总院
融资融券,BK0596,920023,田野股份
融资融券,BK0596,300346,南大光电
融资融券,BK0596,920806,云星宇
融资融券,BK0596,002561,徐家汇
融资融券,BK0596,600313,农发种业
融资融券,BK0596,603696,安记食品
融资融券,BK0596,301429,森泰股份
融资融券,BK0596,600020,中原高速
融资融券,BK0596,600936,北投科技
融资融券,BK0596,688050,爱博医疗
融资融券,BK0596,300971,博亚精工
融资融券,BK0596,688526,科前生物
融资融券,BK0596,601236,红塔证券
融资融券,BK0596,920436,大地电气
融资融券,BK0596,600035,楚天高速
融资融券,BK0596,600278,东方创业
融资融券,BK0596,920121,江天科技
融资融券,BK0596,920160,北矿检测
融资融券,BK0596,603658,安图生物
融资融券,BK0596,300463,迈克生物
融资融券,BK0596,688598,金博股份
融资融券,BK0596,688506,百利天恒
融资融券,BK0596,600733,北汽蓝谷
融资融券,BK0596,301289,国缆检测
融资融券,BK0596,688420,美腾科技
融资融券,BK0596,002303,美盈森
融资融券,BK0596,688256,寒武纪-U
融资融券,BK0596,301448,开创电气
融资融券,BK0596,000428,华天酒店
融资融券,BK0596,920978,开特股份
融资融券,BK0596,600478,科力远
融资融券,BK0596,301113,雅艺科技
融资融券,BK0596,301360,荣旗科技
融资融券,BK0596,603989,艾华集团
融资融券,BK0596,688617,惠泰医疗
融资融券,BK0596,000983,山西焦煤
融资融券,BK0596,002057,中钢天源
融资融券,BK0596,688171,纬德信息
融资融券,BK0596,688162,巨一科技
融资融券,BK0596,001289,龙源电力
融资融券,BK0596,002263,大东南
融资融券,BK0596,002318,久立特材
融资融券,BK0596,920112,巴兰仕
融资融券,BK0596,002405,四维图新
融资融券,BK0596,300984,金沃股份
融资融券,BK0596,300199,翰宇药业
融资融券,BK0596,600293,三峡新材
融资融券,BK0596,300700,岱勒新材
融资融券,BK0596,601999,出版传媒
融资融券,BK0596,000713,国投丰乐
融资融券,BK0596,001389,广合科技
融资融券,BK0596,001914,招商积余
融资融券,BK0596,600900,长江电力
融资融券,BK0596,601838,成都银行
融资融券,BK0596,000672,上峰水泥
融资融券,BK0596,002129,TCL中环
融资融券,BK0596,002346,柘中股份
融资融券,BK0596,920964,润农节水
融资融券,BK0596,001367,海森药业
融资融券,BK0596,300298,三诺生物
融资融券,BK0596,600351,亚宝药业
融资融券,BK0596,601288,农业银行
融资融券,BK0596,920931,无锡鼎邦
融资融券,BK0596,301585,蓝宇股份
融资融券,BK0596,301186,超达装备
融资融券,BK0596,300299,富春股份
融资融券,BK0596,601788,光大证券
融资融券,BK0596,300942,易瑞生物
融资融券,BK0596,000031,大悦城
融资融券,BK0596,301045,天禄科技
融资融券,BK0596,301081,严牌股份
融资融券,BK0596,688410,山外山
融资融券,BK0596,600657,信达地产
融资融券,BK0596,000422,湖北宜化
融资融券,BK0596,300604,长川科技
融资融券,BK0596,001380,华纬科技
融资融券,BK0596,688678,福立旺
融资融券,BK0596,002449,国星光电
融资融券,BK0596,300949,奥雅股份
融资融券,BK0596,301372,科净源
融资融券,BK0596,603355,莱克电气
融资融券,BK0596,600825,新华传媒
融资融券,BK0596,002747,埃斯顿
融资融券,BK0596,603236,移远通信
融资融券,BK0596,600398,海澜之家
融资融券,BK0596,301056,森赫股份
融资融券,BK0596,600166,福田汽车
融资融券,BK0596,002589,瑞康医药
融资融券,BK0596,920422,润普食品
融资融券,BK0596,301049,超越科技
融资融券,BK0596,688213,思特威-W
融资融券,BK0596,002736,国信证券
融资融券,BK0596,600548,深高速
融资融券,BK0596,920768,拾比佰
融资融券,BK0596,600373,中文传媒
融资融券,BK0596,688113,联测科技
融资融券,BK0596,002434,万里扬
融资融券,BK0596,002926,华西证券
融资融券,BK0596,002500,山西证券
融资融券,BK0596,688081,兴图新科
融资融券,BK0596,600276,恒瑞医药
融资融券,BK0596,600787,中储股份
融资融券,BK0596,688528,秦川物联
融资融券,BK0596,600566,济川药业
融资融券,BK0596,002755,奥赛康
融资融券,BK0596,600577,精达股份
融资融券,BK0596,301022,海泰科
融资融券,BK0596,600009,上海机场
融资融券,BK0596,301578,辰奕智能
融资融券,BK0596,301234,五洲医疗
融资融券,BK0596,920640,富士达
融资融券,BK0596,603137,恒尚节能
融资融券,BK0596,000785,居然智家
融资融券,BK0596,000552,甘肃能化
融资融券,BK0596,920925,锦好医疗
融资融券,BK0596,688067,爱威科技
融资融券,BK0596,301287,康力源
融资融券,BK0596,000716,黑芝麻
融资融券,BK0596,300174,元力股份
融资融券,BK0596,000058,深 赛 格
融资融券,BK0596,920110,雷特科技
融资融券,BK0596,601881,中国银河
融资融券,BK0596,301130,西点药业
融资融券,BK0596,300456,赛微电子
融资融券,BK0596,000402,金 融 街
融资融券,BK0596,301048,金鹰重工
融资融券,BK0596,603329,上海雅仕
融资融券,BK0596,301367,瑞迈特
融资融券,BK0596,300266,兴源环境
融资融券,BK0596,600380,健康元
融资融券,BK0596,600218,全柴动力
融资融券,BK0596,002119,康强电子
融资融券,BK0596,601012,隆基绿能
融资融券,BK0596,688533,上声电子
融资融券,BK0596,000828,东莞控股
融资融券,BK0596,300144,宋城演艺
融资融券,BK0596,688613,奥精医疗
融资融券,BK0596,000980,众泰汽车
融资融券,BK0596,301601,惠通科技
融资融券,BK0596,600266,城建发展
融资融券,BK0596,920039,国义招标
融资融券,BK0596,688578,艾力斯
融资融券,BK0596,600252,中恒集团
融资融券,BK0596,600298,安琪酵母
融资融券,BK0596,688366,昊海生科
融资融券,BK0596,300860,锋尚文化
融资融券,BK0596,688075,安旭生物
融资融券,BK0596,600011,华能国际
融资融券,BK0596,688687,凯因科技
融资融券,BK0596,603091,众鑫股份
融资融券,BK0596,920946,森萱医药
融资融券,BK0596,600503,华丽家族
融资融券,BK0596,000756,新华制药
融资融券,BK0596,301595,太力科技
融资融券,BK0596,301503,智迪科技
融资融券,BK0596,601021,春秋航空
融资融券,BK0596,002625,光启技术
融资融券,BK0596,002108,沧州明珠
融资融券,BK0596,301295,美硕科技
融资融券,BK0596,601828,美凯龙
融资融券,BK0596,301206,三元生物
融资融券,BK0596,002739,万达电影
融资融券,BK0596,301418,协昌科技
融资融券,BK0596,601966,玲珑轮胎
融资融券,BK0596,603310,巍华新材
融资融券,BK0596,600269,赣粤高速
融资融券,BK0596,603275,众辰科技
融资融券,BK0596,600085,同仁堂
融资融券,BK0596,300884,狄耐克
融资融券,BK0596,603391,力聚热能
融资融券,BK0596,600055,万东医疗
融资融券,BK0596,000910,大亚圣象
融资融券,BK0596,301160,翔楼新材
融资融券,BK0596,920357,雅葆轩
融资融券,BK0596,603456,九洲药业
融资融券,BK0596,920080,奥美森
融资融券,BK0596,301279,金道科技
融资融券,BK0596,920020,泰凯英
融资融券,BK0596,603296,华勤技术
融资融券,BK0596,688772,珠海冠宇
融资融券,BK0596,301017,漱玉平民
融资融券,BK0596,600061,国投资本
融资融券,BK0596,600958,东方证券
融资融券,BK0596,688385,复旦微电
融资融券,BK0596,002643,万润股份
融资融券,BK0596,002568,百润股份
融资融券,BK0596,002250,联化科技
融资融券,BK0596,601456,国联民生
融资融券,BK0596,688138,清溢光电
融资融券,BK0596,002031,巨轮智能
融资融券,BK0596,688728,格科微
融资融券,BK0596,688197,首药控股-U
融资融券,BK0596,002372,伟星新材
融资融券,BK0596,301408,华人健康
融资融券,BK0596,601515,衢州东峰
融资融券,BK0596,601965,中国汽研
融资融券,BK0596,688670,金迪克
融资融券,BK0596,000800,一汽解放
融资融券,BK0596,688146,中船特气
融资融券,BK0596,600161,天坛生物
融资融券,BK0596,000868,安凯客车
融资融券,BK0596,688469,芯联集成-U
融资融券,BK0596,300956,英力股份
融资融券,BK0596,002251,步步高
融资融券,BK0596,000718,苏宁环球
融资融券,BK0596,002803,吉宏股份
融资融券,BK0596,600970,中材国际
融资融券,BK0596,002791,坚朗五金
融资融券,BK0596,603605,珀莱雅
融资融券,BK0596,688398,赛特新材
融资融券,BK0596,688285,高铁电气
融资融券,BK0596,920270,天铭科技
融资融券,BK0596,002138,顺络电子
融资融券,BK0596,600400,红豆股份
融资融券,BK0596,601177,杭齿前进
融资融券,BK0596,603276,恒兴新材
融资融券,BK0596,000869,张  裕Ａ
融资融券,BK0596,300906,日月明
融资融券,BK0596,688180,君实生物-U
融资融券,BK0596,000810,创维数字
融资融券,BK0596,300428,立中集团
融资融券,BK0596,920974,凯大催化
融资融券,BK0596,600109,国金证券
融资融券,BK0596,300989,蕾奥规划
融资融券,BK0596,000900,现代投资
融资融券,BK0596,688101,三达膜
融资融券,BK0596,000786,北新建材
融资融券,BK0596,000686,东北证券
融资融券,BK0596,688609,九联科技
融资融券,BK0596,920906,舜宇精工
融资融券,BK0596,300078,思创智联
融资融券,BK0596,603301,振德医疗
融资融券,BK0596,601566,九牧王
融资融券,BK0596,600386,北巴传媒
融资融券,BK0596,601766,中国中车
融资融券,BK0596,688111,金山办公
融资融券,BK0596,002773,康弘药业
融资融券,BK0596,300607,拓斯达
融资融券,BK0596,688671,碧兴物联
融资融券,BK0596,600308,华泰股份
融资融券,BK0596,688185,康希诺
融资融券,BK0596,002061,浙江交科
融资融券,BK0596,688004,博汇科技
融资融券,BK0596,603990,麦迪科技
融资融券,BK0596,600029,南方航空
融资融券,BK0596,600612,老凤祥
融资融券,BK0596,688570,天玛智控
